,Make,Engine Capacity(CC),Mileage(miles),Year,Price
8934,Toyota,2700.0,24684.591982820326,2014,16500000.0
8935,Toyota,1000.0,29825.817227392028,2017,2600000.0
8936,Toyota,2700.0,26097.590073968026,2016,18000000.0
8937,Suzuki,1000.0,16155.650998170682,2019,3350000.0
8938,Mitsubishi,1300.0,71516.09599936371,2006,890000.0
8939,Toyota,1600.0,132200.44937564622,2013,2195000.0
8940,Toyota,1000.0,186411.35767120018,2001,1250000.0
8941,Suzuki,1000.0,93205.67883560009,1986,620000.0
8942,Mercedes,2000.0,35418.157957528034,2009,4700000.0
8943,Honda,660.0,42253.241072138706,2015,1975000.0
8944,Hyundai,1100.0,3106.8559611866694,2007,840000.0
8945,Daihatsu,1000.0,528.1655134017338,2020,2950000.0
8946,DFSK,1500.0,41.63186987990137,2021,5500000.0
8947,Changan,1000.0,3113.069673109043,2021,1900000.0
8948,Suzuki,1000.0,10.563310268034677,2007,730000.0
8949,Toyota,1300.0,40389.12749542671,2018,2850000.0
8950,Suzuki,800.0,22369.362920544023,2011,570000.0
8951,Suzuki,800.0,9941.939075797343,2016,869999.9999999999
8952,Honda,1300.0,37282.27153424003,2005,1150000.0
8953,Suzuki,1000.0,34796.7867652907,2006,655000.0
8954,Suzuki,1000.0,23612.10530501869,2013,1100000.0
8955,Suzuki,800.0,24854.847689493356,2010,730000.0
8956,Toyota,1300.0,58408.89207030939,2015,2610000.0
8957,Toyota,1000.0,61515.748031496056,2015,1730000.0
8958,Toyota,1500.0,49088.32418674938,1996,1800000.0
8959,Toyota,2500.0,74564.54306848007,2005,2780000.0
8960,Toyota,1300.0,62137.119223733396,1998,1175000.0
8961,Nissan,1300.0,62137.119223733396,1989,560000.0
8962,Suzuki,1000.0,62137.119223733396,2008,750000.0
8963,Honda,1300.0,69593.5735305814,2012,2075000.0
8964,Toyota,1300.0,55923.40730136005,2017,2725000.0
8965,Honda,1500.0,31151.201980434264,2019,2700000.0
8966,Audi,1400.0,31104.59914101646,2017,8000000.0
8967,Isuzu,3000.0,45855.95124473077,2020,6200000.0
8968,DFSK,1500.0,45.98146822556271,2021,4990000.0
8969,Suzuki,800.0,43495.98345661337,2007,560000.0
8970,Daihatsu,1000.0,21747.991728306686,2018,2525000.0
8971,Toyota,1000.0,77671.39902966675,2004,1175000.0
8972,Honda,1300.0,77671.39902966675,1999,700000.0
8973,Honda,1800.0,64498.32975423526,2012,2200000.0
8974,Honda,660.0,9217.420265648612,2017,1900000.0
8975,MINI,1600.0,40389.12749542671,2006,2780000.0
8976,Honda,3000.0,45981.46822556271,2003,2300000.0
8977,Toyota,3000.0,72079.05829953073,1997,3050000.0
8978,Toyota,1500.0,71457.6871072934,2017,2845000.0
8979,Honda,1500.0,38214.32832259603,2014,3900000.0
8980,Honda,1500.0,47845.58180227471,2015,2475000.0
8981,Toyota,1800.0,25476.218881730692,2018,3750000.0
8982,Toyota,1500.0,56544.77849359739,2016,3375000.0
8983,Toyota,1500.0,69593.5735305814,1995,1570000.0
8984,Suzuki,1000.0,30785.21434820647,2015,1140000.0
8985,Toyota,4000.0,149857.95454545453,2003,7150000.0
8986,Honda,1800.0,85127.85333651475,2009,1739999.9999999998
8987,Honda,1600.0,22990.734112781356,1996,620000.0
8988,Suzuki,800.0,62137.119223733396,2012,550000.0
8989,Suzuki,1000.0,40389.12749542671,2010,800000.0
8990,Suzuki,1000.0,54059.29372464805,2016,1435000.0
8991,Toyota,1300.0,31.068559611866696,2020,3475000.0
8992,Nissan,1200.0,3728.2271534240035,2019,3200000.0
8993,Toyota,1000.0,39301.72790901137,2018,2800000.0
8994,Daihatsu,1000.0,62137.119223733396,1985,500000.0
8995,Toyota,2700.0,5592.340730136006,2021,10200000.0
8996,Suzuki,1000.0,62137.119223733396,2005,570000.0
8997,Toyota,1500.0,21747.991728306686,2018,3290000.0
8998,Toyota,1800.0,26718.96126620536,2019,4000000.0
8999,Suzuki,1000.0,62137.119223733396,2006,700000.0
9000,Nissan,1600.0,62137.119223733396,1988,600000.0
9001,Suzuki,1000.0,52816.551340173384,2016,1465000.0
9002,Mercedes,1800.0,37282.27153424003,2013,6200000.0
9003,Toyota,1000.0,47224.21061003738,2018,2525000.0
9004,Toyota,1500.0,35418.157957528034,2013,2275000.0
9005,Honda,1800.0,20505.24934383202,2019,3850000.0
9006,Toyota,2500.0,5281.655134017338,2018,20500000.0
9007,Toyota,1800.0,14730.846854370475,2017,5899000.0
9008,Toyota,1000.0,33933.080808080806,2016,2400000.0
9009,Toyota,1500.0,47224.21061003738,2015,2650000.0
9010,Toyota,1500.0,55923.40730136005,2014,2450000.0
9011,BMW,1500.0,18641.135767120017,2017,7000000.0
9012,Honda,1500.0,49088.32418674938,2018,3150000.0
9013,Toyota,1600.0,92584.30764336276,2004,1550000.0
9014,Suzuki,1000.0,76.42865664519208,2007,740000.0
9015,Honda,1500.0,14291.537421458681,2016,2875000.0
9016,Toyota,1000.0,37282.27153424003,2018,2750000.0
9017,Mitsubishi,660.0,75185.9142607174,2003,1100000.0
9018,Suzuki,1400.0,49088.32418674938,2017,2325000.0
9019,Toyota,1300.0,62137.119223733396,1998,1060000.0
9020,Toyota,1000.0,45981.46822556271,2010,1395000.0
9021,Suzuki,1000.0,13670.166229221346,2018,1689999.9999999998
9022,Toyota,1800.0,55923.40730136005,2016,3050000.0
9023,Suzuki,800.0,62137.119223733396,2012,675000.0
9024,Toyota,1600.0,26718.96126620536,2018,3320000.0000000005
9025,Suzuki,1000.0,18641.135767120017,2003,670000.0
9026,Toyota,1800.0,79814.50827169331,2014,2550000.0
9027,Toyota,1300.0,61127.391036347726,2008,1620000.0
9028,Daihatsu,660.0,31068.559611866698,2007,630000.0
9029,Honda,1800.0,33554.044380816034,2015,2980000.0
9030,Honda,1300.0,121167.38248628011,2016,1875000.0
9031,Honda,1300.0,35958.129523582276,2016,2450000.0
9032,Toyota,2700.0,77671.39902966675,2005,6500000.0
9033,Honda,1500.0,30074.365704286964,1995,675000.0
9034,Suzuki,660.0,52816.551340173384,2010,1250000.0
9035,Mercedes,5400.0,47224.21061003738,2005,7450000.0
9036,Toyota,1500.0,57166.149685834724,2012,2275000.0
9037,Daihatsu,660.0,22680.04851666269,2014,2100000.0
9038,Suzuki,660.0,37282.27153424003,2017,2450000.0
9039,Honda,1500.0,36660.9003420027,2015,2900000.0
9040,Toyota,1000.0,18641.135767120017,2018,2500000.0
9041,Honda,1500.0,78260.45891990773,2015,2000000.0
9042,KIA,2400.0,6.2137119223733395,2021,6995000.0
9043,Lexus,3500.0,53437.92253241072,2012,9500000.0
9044,Toyota,1500.0,8699.196691322675,2018,3775000.0
9045,Lexus,4700.0,88856.08048993876,2003,8100000.0
9046,Daihatsu,660.0,41010.49868766404,2018,2325000.0
9047,Honda,660.0,6835.083114610673,2019,2099000.0
9048,Suzuki,660.0,7145.7687107293405,2018,2150000.0
9049,Honda,1800.0,28583.074842917362,2016,3350000.0
9050,Honda,1800.0,26718.96126620536,2018,3655000.0
9051,Toyota,2700.0,9258.430764336275,2016,16500000.0
9052,Suzuki,1000.0,29825.817227392028,2018,1600000.0
9053,Toyota,4600.0,45389.30147936053,2016,33000000.0
9054,Toyota,1600.0,57166.149685834724,2012,2000000.0
9055,Suzuki,800.0,26097.590073968026,2018,1050000.0
9056,Toyota,1300.0,68350.83114610674,2011,1875000.0
9057,Suzuki,800.0,43495.98345661337,2014,775000.0
9058,Suzuki,1000.0,62137.119223733396,1996,1070000.0
9059,Suzuki,1000.0,372822.71534240036,2007,600000.0
9060,Daihatsu,800.0,54059.29372464805,2011,975000.0
9061,Suzuki,1000.0,57166.149685834724,2016,1350000.0
9062,Suzuki,1000.0,49088.32418674938,2014,1100000.0
9063,Suzuki,800.0,32932.6731885787,2018,915000.0
9064,Suzuki,660.0,78914.14141414141,2017,1925000.0
9065,Suzuki,800.0,6213.711922373339,2012,500000.0
9066,Toyota,1800.0,32311.301996341364,2017,4500000.0
9067,Toyota,1500.0,88234.70929770141,1995,890000.0
9068,Suzuki,660.0,64622.60399268273,2017,1925000.0
9069,Adam,3000.0,62137.119223733396,2017,6400000.0
9070,Toyota,2000.0,93205.67883560009,2007,1900000.0
9071,Honda,1300.0,98176.64837349876,1990,560000.0
9072,Toyota,3000.0,57166.149685834724,2009,4275000.0
9073,Honda,1800.0,83263.73975980275,2015,2900000.0
9074,Daihatsu,660.0,24233.476497256022,2018,2075000.0
9075,Toyota,2700.0,5.592340730136005,2021,9975000.0
9076,Suzuki,660.0,27961.703650680025,2017,2285000.0
9077,Toyota,1300.0,37228.212240515386,2012,2390000.0
9078,Nissan,1200.0,19883.878151594687,2018,2899000.0
9079,Toyota,1000.0,25476.218881730692,2018,2775000.0
9080,Toyota,1000.0,27340.332458442692,2018,2695000.0
9081,Honda,1500.0,42253.241072138706,2016,3550000.0
9082,Toyota,1000.0,14912.908613696014,2018,2575000.0
9083,Toyota,2500.0,55302.03610912272,2015,5150000.0
9084,Daihatsu,800.0,52816.551340173384,2011,730000.0
9085,Toyota,1800.0,41010.49868766404,2018,3575000.0
9086,DFSK,1500.0,62.13711922373339,2021,5200000.0
9087,Daihatsu,1500.0,56544.77849359739,2010,2800000.0
9088,Toyota,1800.0,24854.847689493356,2018,3950000.0
9089,Daihatsu,800.0,62137.119223733396,2006,695000.0
9090,Honda,1800.0,49709.69537898671,2010,2040000.0
9091,Toyota,2500.0,77671.39902966675,2005,2450000.0
9092,Suzuki,800.0,40078.44189930804,2018,935000.0
9093,Toyota,1300.0,49088.32418674938,2016,2450000.0
9094,Honda,1500.0,44058.9457567804,1998,730000.0
9095,KIA,1000.0,4349.598345661338,2021,2340000.0
9096,Honda,1800.0,27340.332458442692,2018,3795000.000000001
9097,Suzuki,1000.0,44117.354648850705,2008,710000.0
9098,Toyota,1000.0,22990.734112781356,2018,2575000.0
9099,Toyota,1800.0,78914.14141414141,2011,2450000.0
9100,Honda,1500.0,66486.71756939474,1996,1135000.0
9101,Suzuki,1000.0,55302.03610912272,2018,1525000.0
9102,Toyota,1000.0,44738.725841088046,2015,2125000.0
9103,Toyota,1600.0,83696.21410959992,1994,1300000.0
9104,Suzuki,800.0,45981.46822556271,2014,800000.0
9105,Daihatsu,660.0,4970.969537898672,2018,2190000.0
9106,MG,1500.0,15.534279805933348,2021,6250000.0
9107,Honda,1800.0,54680.664916885384,2017,3600000.0
9108,Suzuki,660.0,63881.308160343586,2012,1485000.0
9109,Toyota,4600.0,39675.793366738246,2012,13799999.999999998
9110,Honda,1800.0,121283.5788992285,2008,1600000.0
9111,Toyota,1300.0,37903.64272647737,2017,2675000.0
9112,Toyota,1300.0,42253.241072138706,2018,2950000.0
9113,Honda,1500.0,34796.7867652907,2016,4100000.0
9114,KIA,1400.0,6.2137119223733395,2021,4300000.0
9115,Haval,1500.0,6.2137119223733395,2021,6160000.0
9116,Toyota,2700.0,57166.149685834724,2014,3450000.0
9117,Suzuki,660.0,27340.332458442692,2013,1800000.0
9118,KIA,1400.0,6.2137119223733395,2021,4300000.0
9119,Suzuki,660.0,45981.46822556271,2018,2400000.0
9120,Toyota,1800.0,31689.93080410403,2017,5975000.0
9121,Toyota,2700.0,2174.799172830669,2021,10800000.0
9122,Toyota,3000.0,52816.551340173384,2008,8500000.0
9123,Honda,1800.0,61217.489859222136,2010,1900000.0
9124,Toyota,4600.0,17973.78310665712,2017,37900000.0
9125,Nissan,1300.0,102746.83349240434,2006,1150000.0
9126,BMW,1600.0,56916.97983774755,2015,6000000.0
9127,BMW,1500.0,3603.9529149765367,2018,8500000.0
9128,Honda,1800.0,70836.31591505607,2014,2100000.0
9129,Toyota,1600.0,7632.302354251173,2018,3550000.0
9130,Toyota,1300.0,64010.553368328954,2017,2650000.0
9131,Honda,1800.0,82475.84108804581,2010,1920000.0
9132,Suzuki,660.0,8077.825499085341,2021,1670000.0
9133,Honda,1500.0,27580.80310983854,2017,3050000.0
9134,Toyota,1500.0,112509.81766483735,2007,2080000.0
9135,Toyota,1800.0,52671.77185238209,2015,6000000.0
9136,Toyota,1800.0,83429.64586813012,2014,3450000.0
9137,Toyota,1800.0,45038.848126938676,2011,3450000.0
9138,Toyota,2700.0,66331.99614252763,2007,8000000.0
9139,Honda,1500.0,49741.38530979082,2016,3950000.0
9140,Suzuki,1300.0,165072.8495585779,2006,799000.0
9141,Toyota,1300.0,75290.30462101327,2012,1950000.0
9142,Toyota,1500.0,37755.75638272488,2016,2990000.0
9143,Honda,1500.0,115455.73848723454,2016,2400000.0
9144,FAW,1300.0,98626.52111667859,2016,1150000.0
9145,Toyota,1500.0,65217.8775948461,2017,3750000.0
9146,Honda,1800.0,48542.760279965,2012,2000000.0
9147,Honda,1800.0,0.621371192237334,2021,4490000.0
9148,Toyota,2700.0,82020.99737532808,2005,6300000.0
9149,Suzuki,1300.0,32932.6731885787,2016,1775000.0
9150,Toyota,1000.0,58408.89207030939,2017,2625000.0
9151,Toyota,1500.0,4970.969537898672,2021,3200000.0
9152,Toyota,2500.0,88856.08048993876,2011,3300000.0
9153,Honda,1800.0,98176.64837349876,2011,1775000.0
9154,Toyota,2800.0,217.47991728306687,2021,7550000.0
9155,Honda,1500.0,369.7158593812137,2021,8599000.0
9156,Toyota,2700.0,55923.40730136005,2012,12800000.0
9157,KIA,2000.0,31.068559611866696,2021,5325000.0
9158,Toyota,1000.0,14291.537421458681,2018,2725000.0
9159,KIA,2000.0,11806.052652509345,2020,5550000.0
9160,Toyota,1300.0,8.07782549908534,2008,1175000.0
9161,Toyota,2800.0,7456.454306848007,2021,7650000.0
9162,Toyota,1300.0,23922.790901137356,2012,2700000.0
9163,Nissan,660.0,52816.551340173384,2010,1095000.0
9164,Toyota,1300.0,41.01049868766404,2019,2990000.0
9165,Suzuki,1000.0,62137.119223733396,2007,650000.0
9166,Suzuki,800.0,3106.8559611866694,2018,1020000.0
9167,Toyota,1800.0,80778.25499085341,2014,2750000.0
9168,Toyota,1000.0,38680.35671677404,2018,2800000.0
9169,Toyota,1000.0,37282.27153424003,2018,2850000.0
9170,Honda,1800.0,0.621371192237334,2021,4490000.0
9171,Toyota,1500.0,76677.82649327924,2007,2300000.0
9172,Honda,1500.0,93205.67883560009,1998,770000.0
9173,Suzuki,660.0,6213.711922373339,2016,2025000.0
9174,Toyota,1800.0,65243.97518492006,2011,2450000.0
9175,Suzuki,800.0,23301.419708900023,2018,1025000.0
9176,Suzuki,660.0,8077.825499085341,2021,1960000.0
9177,Suzuki,1300.0,68350.83114610674,2013,1200000.0
9178,Toyota,1500.0,62137.119223733396,2007,2490000.0
9179,Suzuki,660.0,46602.839417800045,2013,1400000.0
9180,Suzuki,1000.0,62137.119223733396,1991,500000.0
9181,Toyota,1300.0,86991.96691322674,2011,1750000.0
9182,Toyota,1300.0,55923.40730136005,2017,2500000.0
9183,KIA,2000.0,22058.677324425353,2019,5350000.0
9184,Suzuki,1000.0,76428.65664519207,2009,730000.0
9185,Honda,1800.0,34796.7867652907,2012,1950000.0
9186,Toyota,1000.0,27961.703650680025,2018,2540000.0
9187,Toyota,2700.0,14912.908613696014,2018,8600000.0
9188,Suzuki,1000.0,49.709695378986716,2021,2270000.0
9189,Changan,1000.0,9.32056788356001,2021,1875000.0
9190,Toyota,4000.0,43495.98345661337,2009,8500000.0
9191,Toyota,2400.0,55923.40730136005,2002,1980000.0
9192,Toyota,4000.0,45360.09703332538,2006,7900000.0
9193,Audi,1400.0,27961.703650680025,2019,11900000.0
9194,Honda,1800.0,70836.31591505607,2011,1950000.0
9195,Toyota,1800.0,58408.89207030939,2015,2800000.0
9196,Mercedes,1800.0,49709.69537898671,2011,5300000.0
9197,Honda,1800.0,559.2340730136006,2021,4450000.0
9198,Suzuki,1000.0,37282.27153424003,2013,1340000.0
9199,Suzuki,1300.0,62137.119223733396,2004,830000.0000000001
9200,Toyota,3000.0,71749.1101964527,2003,2500000.0
9201,Toyota,1800.0,18992.83186192635,2018,3450000.0
9202,Toyota,4600.0,39586.93728624831,2012,19000000.0
9203,Suzuki,1300.0,62137.119223733396,2006,760000.0
9204,Suzuki,1000.0,3867.414300485166,2011,935000.0
9205,Toyota,3000.0,124274.23844746679,1996,3450000.0
9206,Toyota,1000.0,82101.77563031894,2007,1290000.0
9207,Toyota,1600.0,49.709695378986716,2021,4250000.0
9208,Toyota,1500.0,82455.33583870197,2015,3200000.0
9209,Suzuki,1600.0,49119.39274636125,2017,3150000.0
9210,Toyota,1000.0,52604.042392428215,2014,1830000.0
9211,Toyota,1000.0,44538.64431718762,2017,2430000.0
9212,Daihatsu,660.0,9271.47955937326,2018,1850000.0
9213,Subaru,660.0,67611.39942734431,2013,1050000.0
9214,Toyota,4600.0,80404.81090431877,2013,23900000.0
9215,Toyota,3000.0,80033.23093136084,2004,5100000.0
9216,Suzuki,1000.0,43710.97788912749,2016,1450000.0
9217,Toyota,1800.0,71719.28437922533,2015,2480000.0
9218,Toyota,1800.0,81076.51316312733,2013,2800000.0
9219,Toyota,3000.0,57876.376958561996,2003,2600000.0
9220,Daihatsu,660.0,57787.52087807206,2013,1100000.0
9221,Toyota,1800.0,135650.92360614013,2012,2650000.0
9222,Lexus,3500.0,114563.44945518173,2010,6800000.0
9223,Toyota,3000.0,131109.32156207747,2002,4000000.0
9224,Toyota,2400.0,67729.4599538694,2008,2900000.0
9225,Toyota,1600.0,34770.0678040245,2018,3400000.0
9226,Toyota,2800.0,86370.59572098941,2018,8700000.0
9227,Toyota,4600.0,74564.54306848007,2012,21000000.0
9228,Honda,2000.0,4846.695299451205,2003,2650000.0
9229,Suzuki,1000.0,5592.340730136006,2017,1650000.0
9230,Honda,1800.0,72079.05829953073,2008,2270000.0
9231,Honda,1800.0,54504.195498289984,2018,3790000.0
9232,Toyota,1000.0,94687.64912908613,2008,1400000.0
9233,Toyota,4608.0,14291.537421458681,2017,39500000.0
9234,Daihatsu,660.0,33920.03201304382,2013,1425000.0
9235,Toyota,1800.0,60723.49976139346,2017,3295000.0000000005
9236,Toyota,1800.0,62993.990097828675,2012,2420000.0
9237,Toyota,1800.0,19883.878151594687,2019,4050000.0
9238,Honda,1600.0,6213.711922373339,2003,1230000.0
9239,Toyota,1800.0,155.3427980593335,2021,4460000.0
9240,Mitsubishi,1600.0,118060.52652509345,1997,750000.0
9241,Toyota,1500.0,4970.969537898672,2020,2950000.0
9242,Daihatsu,660.0,93205.67883560009,2014,1465000.0
9243,Honda,1800.0,44720.70607651316,2014,2190000.0
9244,Suzuki,1600.0,55427.55308995466,2007,900000.0
9245,Honda,1300.0,135458.9199077388,2008,1800000.0
9246,Toyota,1500.0,2036.8547681539806,2017,6000000.0
9247,Toyota,1500.0,97176.86212518888,2015,2550000.0
9248,Honda,1300.0,39012.16893342877,2015,1900000.0
9249,Daihatsu,660.0,41644.29730374612,2015,1520000.0
9250,Toyota,1500.0,62137.119223733396,2002,2250000.0
9251,Toyota,1300.0,40830.30104191521,2017,2530000.0
9252,Toyota,3000.0,62137.119223733396,2007,2650000.0
9253,FAW,1000.0,19029.49276226835,2019,1070000.0
9254,Honda,1800.0,49843.29018531774,2014,2175000.0
9255,Honda,1500.0,38257.20293486041,2016,4100000.0
9256,Toyota,2700.0,15815.76095601686,2016,16500000.0
9257,Toyota,1500.0,77049.40646623717,2014,2480000.0
9258,Honda,1300.0,103038.8779527559,2002,680000.0
9259,Toyota,4608.0,11184.681460272011,2017,39000000.0
9260,Toyota,4608.0,5592.340730136006,2018,32500000.0
9261,Toyota,3000.0,52816.551340173384,2018,6900000.0
9262,Toyota,4600.0,57166.149685834724,2011,18500000.0
9263,Toyota,1300.0,24854.847689493356,2018,3000000.0
9264,Honda,1300.0,24854.847689493356,2018,2350000.0
9265,Honda,1800.0,15534.279805933349,2018,3850000.0
9266,Toyota,1000.0,38525.01391871471,2011,1850000.0
9267,Range,2000.0,6213.711922373339,2019,61500000.0
9268,Toyota,2700.0,18641.135767120017,2018,24800000.0
9269,Range,2000.0,3417.5415573053365,2018,50500000.0
9270,Honda,1800.0,73457.25960391315,2007,1400000.0
9271,Lexus,3500.0,70943.81313131313,2010,6500000.0
9272,Honda,1500.0,16151.922771017258,2018,5400000.0
9273,Toyota,1800.0,82632.42662848961,2008,1500000.0
9274,Daihatsu,660.0,24639.85325697924,2019,2130000.0
9275,Land,2400.0,49709.69537898671,2016,5500000.0
9276,Honda,1300.0,99419.39075797342,2004,1120000.0
9277,Honda,1600.0,100662.1331424481,2003,1425000.0
9278,Suzuki,660.0,67654.89541080092,2015,1689999.9999999998
9279,Suzuki,800.0,62137.119223733396,2005,500000.0
9280,Toyota,1300.0,149129.08613696013,2016,2575000.0
9281,Toyota,1500.0,24854.847689493356,2017,3400000.0
9282,Toyota,1300.0,51147.54831782391,2013,2175000.0
9283,Suzuki,1300.0,12427.423844746678,2007,780000.0
9284,Suzuki,1000.0,66486.71756939474,2005,640000.0
9285,Daihatsu,660.0,6027.300564702139,2020,2450000.0
9286,Toyota,3500.0,93205.67883560009,1989,3300000.0
9287,Daihatsu,660.0,85127.85333651475,1999,980000.0
9288,Suzuki,1000.0,53601.34315596914,2006,650000.0
9289,Honda,1800.0,82642.36856756541,2013,2150000.0
9290,Toyota,1600.0,41010.49868766404,2016,2700000.0
9291,Suzuki,800.0,64311.91839656406,2016,910000.0
9292,MG,1500.0,4493.756462260399,2021,6400000.0
9293,Toyota,1000.0,19883.878151594687,2019,2750000.0
9294,Honda,1600.0,124274.23844746679,2005,1100000.0
9295,Honda,1500.0,42253.241072138706,2016,3200000.0
9296,Audi,1400.0,54680.664916885384,2016,7550000.0
9297,Range,2000.0,5592.340730136006,2019,54000000.0
9298,Suzuki,800.0,43495.98345661337,2017,750000.0
9299,Toyota,1300.0,279773.62204724405,2006,1300000.0
9300,Hyundai,2000.0,10252.62467191601,2021,5665000.0
9301,Toyota,2500.0,86991.96691322674,2013,3550000.0
9302,Toyota,4600.0,46641.36443171876,2008,17500000.0
9303,Honda,1800.0,83263.73975980275,2012,2225000.0
9304,Toyota,3000.0,96933.90598902409,2007,6600000.0
9305,Mercedes,1600.0,3106.8559611866694,2019,12100000.0
9306,Honda,1800.0,31.068559611866696,2021,4470000.0
9307,Honda,1500.0,35418.157957528034,2017,2750000.0
9308,Toyota,1000.0,65554.66078103874,2013,1900000.0
9309,Toyota,1500.0,105633.10268034677,2007,2500000.0
9310,Suzuki,1000.0,62137.119223733396,1977,500000.0
9311,Honda,1300.0,34175.41557305337,2019,2800000.0
9312,Honda,1500.0,40389.12749542671,2001,1025000.0
9313,Toyota,1800.0,69593.5735305814,2016,3325000.0
9314,Toyota,1000.0,3603.9529149765367,2019,2750000.0
9315,Suzuki,660.0,40389.12749542671,2011,1075000.0
9316,Suzuki,1300.0,99419.39075797342,2006,850000.0
9317,Suzuki,660.0,70214.94472281873,2012,1430000.0
9318,Toyota,1500.0,65865.3463771574,2013,2400000.0
9319,Daihatsu,800.0,62137.119223733396,2004,600000.0
9320,Toyota,2500.0,89389.83834407062,2012,4500000.0
9321,Daihatsu,800.0,124.27423844746679,2004,680000.0
9322,Toyota,1500.0,49709.69537898671,2016,3475000.0
9323,Honda,1800.0,40389.12749542671,2010,1900000.0
9324,Suzuki,1000.0,37903.64272647737,2017,1570000.0
9325,Honda,1500.0,144250.0795355126,2006,1280000.0
9326,Honda,1300.0,74564.54306848007,2002,990000.0
9327,Suzuki,800.0,49709.69537898671,2017,900000.0
9328,Toyota,1800.0,18641.135767120017,2020,4150000.0
9329,Honda,1800.0,7456.454306848007,2019,4300000.0
